DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEMAND_[MW],AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW],BELGIUM_DEMAND_[MW],BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW],DENMARK_DEMAND_[MW],DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DENMARK_DEFICIT(-)_SURPLUS(+)_[MW],FRANCE_DEMAND_[MW],FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FRANCE_DEFICIT(-)_SURPLUS(+)_[MW],GERMANY_DEMAND_[MW],GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],GERMANY_DEFICIT(-)_SURPLUS(+)_[MW],NETHERLANDS_DEMAND_[MW],NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW],SLOVENIA_DEMAND_[MW],SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW],SWITZERLAND_DEMAND_[MW],SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW],CZECH_REPUBLIC_DEMAND_[MW],CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW],hour,datetime
2024-07-15,2024-07-15,FCR,1,NEGPOS_20_24,56.2,72,56.2,10,93,158.76,-65,25,56.2,-24,486,56.2,127,564,56.2,28,110,56.2,-76,14,56.2,-14,62,56.2,65,77,88,-51,20,2024-07-15 20:00:00
2024-07-16,2024-07-16,FCR,1,NEGPOS_00_04,33.55,72,33.55,20,93,158.64,-65,25,33.55,-24,486,33.55,84,564,33.55,93,110,40,-77,14,33.55,-13,62,33.55,33,77,36,-51,0,2024-07-16 00:00:00
2024-07-16,2024-07-16,FCR,1,NEGPOS_04_08,57.57,72,57.57,52,93,158.16,-65,25,57.57,-24,486,57.57,43,564,57.57,53,110,57.57,-73,14,57.57,-14,62,57.57,79,77,57.57,-51,4,2024-07-16 04:00:00
2024-07-16,2024-07-16,FCR,1,NEGPOS_08_12,105,72,105,52,93,156.92,-65,25,105,-19,486,105,89,564,105,-30,110,105,-66,14,105,-6,62,105,96,77,116,-51,8,2024-07-16 08:00:00
2024-07-16,2024-07-16,FCR,1,NEGPOS_12_16,134.8,72,134.8,46,93,152.88,-65,25,134.8,-19,486,134.5,145,564,134.8,-54,110,134.8,-47,14,134.8,-5,62,134.8,50,77,134.8,-51,12,2024-07-16 12:00:00
2024-07-16,2024-07-16,FCR,1,NEGPOS_16_20,91.61,72,91.61,25,93,148.44,-65,25,91.61,-23,486,25.32,145,564,91.61,-26,110,91.61,-65,14,91.61,-14,62,91.61,84,77,91.61,-51,16,2024-07-16 16:00:00
2024-07-16,2024-07-16,FCR,1,NEGPOS_20_24,46.68,72,46.68,8,93,138.88,-65,25,46.68,-24,486,10,145,564,46.68,23,110,46.68,-76,14,46.68,-14,62,46.68,54,77,68,-51,20,2024-07-16 20:00:00
2024-07-17,2024-07-17,FCR,1,NEGPOS_00_04,31.62,72,31.62,15,93,141.12,-65,25,31.62,-24,486,31.62,97,564,31.62,87,110,31.62,-68,14,31.62,-14,62,31.62,23,77,31.62,-51,0,2024-07-17 00:00:00
2024-07-17,2024-07-17,FCR,1,NEGPOS_04_08,57,72,57,41,93,140.36,-65,25,57,-23,486,57,63,564,57,66,110,57,-55,14,57,-14,62,57,31,77,57,-44,4,2024-07-17 04:00:00
2024-07-17,2024-07-17,FCR,1,NEGPOS_08_12,106.51,72,106.51,57,93,463,-65,25,106.51,-23,486,106.51,141,564,106.51,-100,110,106.51,-51,14,106.51,-6,62,93,100,77,106.51,-51,8,2024-07-17 08:00:00
2024-07-17,2024-07-17,FCR,1,NEGPOS_12_16,141,72,141,59,93,463,-65,25,141,-21,486,80,145,564,141,-127,110,141,-46,14,141,-6,62,129,100,77,141,-39,12,2024-07-17 12:00:00
2024-07-17,2024-07-17,FCR,1,NEGPOS_16_20,91.28,72,91.28,51,93,150.96,-65,25,91.28,-23,486,74,145,564,91.28,-72,110,91.28,-74,14,91.28,-14,62,91.28,96,77,91.28,-44,16,2024-07-17 16:00:00
2024-07-17,2024-07-17,FCR,1,NEGPOS_20_24,43.36,72,43.36,0,93,131.76,-65,25,43.36,-24,486,43.36,145,564,43.36,26,110,43.36,-58,14,43.36,-14,62,43.36,41,77,56,-51,20,2024-07-17 20:00:00
2024-07-18,2024-07-18,FCR,1,NEGPOS_00_04,31.2,72,31.2,32,93,112.76,-65,25,31.2,-24,486,31.2,107,564,31.2,32,110,31.2,-77,14,31.2,-14,62,31.2,43,77,31.2,-34,0,2024-07-18 00:00:00
2024-07-18,2024-07-18,FCR,1,NEGPOS_04_08,59.3,72,59.3,25,93,129.96,-65,25,59.3,-23,486,59.3,72,564,59.3,65,110,59.3,-68,14,59.3,-14,62,59.3,42,77,59.3,-34,4,2024-07-18 04:00:00
2024-07-18,2024-07-18,FCR,1,NEGPOS_08_12,92.27,72,92.27,58,93,95.2,-65,25,92.27,-23,486,72.28,142,564,92.27,-86,110,92.27,-57,14,92.27,-13,62,92.27,81,77,92.27,-34,8,2024-07-18 08:00:00
2024-07-18,2024-07-18,FCR,1,NEGPOS_12_16,116,72,116,69,93,196,-43,25,116,-19,486,112.83,145,564,116,-84,110,116,-56,14,116,-5,62,116,31,77,116,-38,12,2024-07-18 12:00:00
2024-07-18,2024-07-18,FCR,1,NEGPOS_16_20,72,72,72,50,93,156,-43,25,72,-23,486,63.68,145,564,72,-75,110,72,-68,14,72,-14,62,72,73,77,72,-45,16,2024-07-18 16:00:00
2024-07-18,2024-07-18,FCR,1,NEGPOS_20_24,68,72,68,20,93,129.04,-65,25,68,-23,486,9,145,564,68,-47,110,68,-73,14,68,-14,62,68,91,77,68,-34,20,2024-07-18 20:00:00
2024-07-19,2024-07-19,FCR,1,NEGPOS_00_04,35.69,72,35.69,27,93,151,-65,25,35.69,-24,486,35.69,33,564,35.69,108,110,40,-77,14,35.69,-14,62,35.69,46,77,35.69,-34,0,2024-07-19 00:00:00
2024-07-19,2024-07-19,FCR,1,NEGPOS_04_08,57.96,72,57.96,58,93,149.44,-65,25,57.96,-24,486,57.96,97,564,57.96,0,110,57.96,-73,14,57.96,-13,62,57.96,54,77,57.96,-34,4,2024-07-19 04:00:00
2024-07-19,2024-07-19,FCR,1,NEGPOS_08_12,100,72,100,79,93,148.72,-65,25,100,-24,486,75.12,145,564,100,-129,110,100,-68,14,100,-4,62,81.93,100,77,100,-34,8,2024-07-19 08:00:00
2024-07-19,2024-07-19,FCR,1,NEGPOS_12_16,139.72,72,139.72,68,93,153.4,-65,25,139.72,-20,486,112.93,144,564,139.72,-126,110,139.72,-63,14,139.72,-4,62,134.84,100,77,139.72,-34,12,2024-07-19 12:00:00
2024-07-19,2024-07-19,FCR,1,NEGPOS_16_20,95.64,72,95.64,88,93,149.32,-65,25,95.64,-24,486,82.83,146,564,95.64,-126,110,95.64,-70,14,95.64,-14,62,79.67,100,77,95.64,-34,16,2024-07-19 16:00:00
2024-07-19,2024-07-19,FCR,1,NEGPOS_20_24,87.1,72,87.1,42,93,149.84,-65,25,87.1,-24,486,6,147,564,87.1,-58,110,87.1,-73,14,87.1,-14,62,87.1,81,77,87.1,-34,20,2024-07-19 20:00:00
2024-07-20,2024-07-20,FCR,1,NEGPOS_00_04,29.4,72,29.4,18,93,154.8,-65,25,29.4,-24,486,29.4,131,564,29.4,52,110,40,-77,14,29.4,-14,62,29.4,23,77,29.4,-44,0,2024-07-20 00:00:00
2024-07-20,2024-07-20,FCR,1,NEGPOS_04_08,60,72,60,65,93,151.92,-65,25,60,-23,486,60,68,564,60,22,110,60,-73,14,60,-11,62,60,50,77,60,-33,4,2024-07-20 04:00:00
2024-07-20,2024-07-20,FCR,1,NEGPOS_08_12,124.3,72,124.3,59,93,159.72,-65,25,124.3,-21,486,60.92,145,564,124.3,-36,110,124.3,-65,14,124.3,-13,62,124.3,29,77,124.3,-33,8,2024-07-20 08:00:00
2024-07-20,2024-07-20,FCR,1,NEGPOS_12_16,165.88,72,165.88,59,93,165.88,-65,25,165.88,-17,486,6.88,145,564,165.88,-36,110,165.88,-65,14,165.88,-14,62,165.88,24,77,165.88,-31,12,2024-07-20 12:00:00
2024-07-20,2024-07-20,FCR,1,NEGPOS_16_20,84,72,84,24,93,155.68,-65,25,84,-23,486,14.4,145,564,84,13,110,84,-70,14,84,-14,62,84,29,77,84,-37,16,2024-07-20 16:00:00
2024-07-20,2024-07-20,FCR,1,NEGPOS_20_24,54.4,72,54.4,21,93,155.48,-65,25,54.4,-23,486,16.16,145,564,54.4,15,110,54.4,-75,14,54.4,-14,62,54.4,40,77,54.4,-44,20,2024-07-20 20:00:00
2024-07-21,2024-07-21,FCR,1,NEGPOS_00_04,32,72,32,15,93,152.28,-65,25,32,-24,486,12.04,145,564,32,32,110,1200,-77,14,32,-14,62,32,22,77,32,-34,0,2024-07-21 00:00:00
2024-07-21,2024-07-21,FCR,1,NEGPOS_04_08,54.53,72,54.53,35,93,131.68,-65,25,54.53,-23,486,54.53,119,564,54.53,37,110,54.53,-75,14,54.53,-14,62,54.53,20,77,54.53,-34,4,2024-07-21 04:00:00
2024-07-21,2024-07-21,FCR,1,NEGPOS_08_12,127.32,72,127.32,56,93,165.44,-65,25,127.32,-21,486,5.56,145,564,127.32,-28,110,127.32,-65,14,127.32,-13,62,127.32,25,77,127.32,-34,8,2024-07-21 08:00:00
2024-07-21,2024-07-21,FCR,1,NEGPOS_12_16,144,72,144,56,93,166.04,-65,25,144,-19,486,4.04,145,564,144,-30,110,144,-64,14,144,-12,62,144,23,77,144,-34,12,2024-07-21 12:00:00
2024-07-21,2024-07-21,FCR,1,NEGPOS_16_20,73.99,72,73.99,36,93,135.28,-65,25,73.99,-23,486,4.28,145,564,73.99,15,110,73.99,-76,14,73.99,-14,62,73.99,23,77,73.99,-41,16,2024-07-21 16:00:00
2024-07-21,2024-07-21,FCR,1,NEGPOS_20_24,46.1,72,46.1,24,93,159,-65,25,46.1,-24,486,27.72,145,564,46.1,-12,110,46.1,-73,14,46.1,-14,62,46.1,60,77,46.1,-41,20,2024-07-21 20:00:00
2024-07-22,2024-07-22,FCR,1,NEGPOS_00_04,24.32,72,24.32,49,93,151.6,-65,25,24.32,-24,486,24.32,145,564,24.32,23,110,40,-77,14,24.32,-14,62,24.32,6,77,24.32,-43,0,2024-07-22 00:00:00
2024-07-22,2024-07-22,FCR,1,NEGPOS_04_08,48,72,48,9,93,154.4,-65,25,48,-24,486,48,109,564,48,32,110,48,-74,14,48,-14,62,48,63,77,48,-36,4,2024-07-22 04:00:00
2024-07-22,2024-07-22,FCR,1,NEGPOS_08_12,71.88,72,71.88,78,93,149.2,-65,25,71.88,-23,486,71.88,129,564,71.88,-77,110,71.88,-77,14,71.88,-14,62,71.88,95,77,71.88,-46,8,2024-07-22 08:00:00
2024-07-22,2024-07-22,FCR,1,NEGPOS_12_16,97.08,72,97.08,47,93,152,-65,25,97.08,-19,486,97.08,145,564,97.08,-44,110,97.08,-63,14,97.08,-11,62,97.08,56,77,97.08,-46,12,2024-07-22 12:00:00
2024-07-22,2024-07-22,FCR,1,NEGPOS_16_20,56,72,56,15,93,160.4,-65,25,56,-23,486,46.44,145,564,56,20,110,56,-77,14,56,-14,62,56,45,77,56,-46,16,2024-07-22 16:00:00
2024-07-22,2024-07-22,FCR,1,NEGPOS_20_24,42,72,42,18,93,163.2,-65,25,42,-24,486,12,145,564,42,15,110,42,-73,14,42,-14,62,42,37,77,42,-39,20,2024-07-22 20:00:00
2024-07-23,2024-07-23,FCR,1,NEGPOS_00_04,28.68,72,28.68,42,93,165.2,-65,25,28.68,-24,486,28.68,115,564,28.68,23,110,40,-77,14,28.68,-14,62,28.68,46,77,28.68,-46,0,2024-07-23 00:00:00
2024-07-23,2024-07-23,FCR,1,NEGPOS_04_08,44.44,72,44.44,60,93,154,-65,25,44.44,-24,486,44.44,83,564,44.44,25,110,44.44,-74,14,44.44,-14,62,44.44,55,77,44.44,-46,4,2024-07-23 04:00:00
2024-07-23,2024-07-23,FCR,1,NEGPOS_08_12,72.08,72,72.08,55,93,148.8,-65,25,72.08,-23,486,72.08,103,564,72.08,-33,110,72.08,-77,14,72.08,-14,62,71.96,100,77,72.08,-46,8,2024-07-23 08:00:00
2024-07-23,2024-07-23,FCR,1,NEGPOS_12_16,94.62,72,94.62,61,93,149.2,-65,25,94.62,-19,486,94.62,90,564,94.62,-39,110,94.62,-61,14,94.62,-11,62,94.62,88,77,94.62,-44,12,2024-07-23 12:00:00
2024-07-23,2024-07-23,FCR,1,NEGPOS_16_20,56,72,56,43,93,159.6,-65,25,56,-23,486,56,110,564,56,10,110,56,-77,14,56,-14,62,56,62,77,56,-46,16,2024-07-23 16:00:00
2024-07-23,2024-07-23,FCR,1,NEGPOS_20_24,42,72,42,27,93,161.2,-65,25,42,-24,486,35.12,145,564,42,5,110,42,-73,14,42,-14,62,42,45,77,42,-46,20,2024-07-23 20:00:00
2024-07-24,2024-07-24,FCR,1,NEGPOS_00_04,30.4,72,30.4,-3,93,144.44,-65,25,30.4,-24,486,11,145,564,30.4,23,110,30.4,-68,14,30.4,-14,62,30.4,53,77,30.4,-47,0,2024-07-24 00:00:00
2024-07-24,2024-07-24,FCR,1,NEGPOS_04_08,53.8,72,53.8,25,93,144.28,-65,25,53.8,-24,486,53.8,133,564,53.8,-18,110,53.8,-56,14,53.8,-14,62,53.8,62,77,53.8,-43,4,2024-07-24 04:00:00
2024-07-24,2024-07-24,FCR,1,NEGPOS_08_12,111.76,72,111.76,62,93,149.36,-65,25,111.76,-19,486,64.48,131,564,111.76,-95,110,111.76,-68,14,111.76,-7,62,73.34,105,77,111.76,-39,8,2024-07-24 08:00:00
2024-07-24,2024-07-24,FCR,1,NEGPOS_12_16,155.44,72,155.44,36,93,155.44,-64,25,155.44,-15,486,20.84,145,564,155.44,-77,110,155.44,-64,14,155.44,-4,62,136.7,82,77,155.44,-39,12,2024-07-24 12:00:00
2024-07-24,2024-07-24,FCR,1,NEGPOS_16_20,95.3,72,95.3,45,93,144.36,-65,25,95.3,-23,486,11,145,564,95.3,-52,110,95.3,-68,14,95.3,-14,62,95.3,75,77,95.3,-43,16,2024-07-24 16:00:00
2024-07-24,2024-07-24,FCR,1,NEGPOS_20_24,77.5,72,77.5,75,93,144.56,-65,25,77.5,-24,486,11,145,564,77.5,-57,110,77.5,-75,14,77.5,-14,62,77.5,58,77,77.5,-43,20,2024-07-24 20:00:00
2024-07-25,2024-07-25,FCR,1,NEGPOS_00_04,29.16,72,29.16,19,93,158.16,-65,25,29.16,-24,486,11,145,564,29.16,15,110,29.16,-70,14,29.16,-14,62,29.16,41,77,29.16,-47,0,2024-07-25 00:00:00
2024-07-25,2024-07-25,FCR,1,NEGPOS_04_08,52,72,52,44,93,141.76,-65,25,52,-24,486,52,114,564,52,-20,110,52,-59,14,52,-14,62,52,67,77,52,-43,4,2024-07-25 04:00:00
2024-07-25,2024-07-25,FCR,1,NEGPOS_08_12,89.22,72,89.22,47,93,131.68,-65,25,89.22,-23,486,60,145,564,89.22,-61,110,89.22,-70,14,89.22,-14,62,89.22,105,77,192,-53,8,2024-07-25 08:00:00
2024-07-25,2024-07-25,FCR,1,NEGPOS_12_16,160.34,72,160.34,57,93,160.34,-63,25,160.34,-19,486,5.04,145,564,160.34,-88,110,160.34,-70,14,160.34,-3,62,160.34,84,77,160.34,-43,12,2024-07-25 12:00:00
2024-07-25,2024-07-25,FCR,1,NEGPOS_16_20,84,72,84,48,93,129.28,-65,25,84,-23,486,10,145,564,84,-47,110,84,-70,14,84,-14,62,84,73,77,84,-47,16,2024-07-25 16:00:00
2024-07-25,2024-07-25,FCR,1,NEGPOS_20_24,101.35,72,101.35,40,93,152.96,-65,25,101.35,-23,486,5.76,145,564,101.35,-43,110,101.35,-59,14,101.35,-7,62,101.35,55,77,101.35,-43,20,2024-07-25 20:00:00
2024-07-26,2024-07-26,FCR,1,NEGPOS_00_04,28.24,72,28.24,22,93,127.6,-61,25,28.24,-24,486,6.92,145,564,28.24,-1,110,45,-77,14,28.24,-14,62,28.24,61,77,28.24,-51,0,2024-07-26 00:00:00
2024-07-26,2024-07-26,FCR,1,NEGPOS_04_08,51.49,72,51.49,28,93,127.6,-61,25,51.49,-24,486,42.2,145,564,51.49,-14,110,51.49,-77,14,51.49,-14,62,51.49,68,77,52,-51,4,2024-07-26 04:00:00
2024-07-26,2024-07-26,FCR,1,NEGPOS_08_12,80,72,80,51,93,128.2,-65,25,80,-23,486,28,145,564,80,-72,110,80,-71,14,80,-12,62,74.4,100,77,200,-53,8,2024-07-26 08:00:00
2024-07-26,2024-07-26,FCR,1,NEGPOS_12_16,136.5,72,136.5,41,93,152.2,-65,25,136.5,-19,486,20,145,564,136.5,-65,110,136.5,-68,14,136.5,-6,62,136.5,90,77,144,-53,12,2024-07-26 12:00:00
2024-07-26,2024-07-26,FCR,1,NEGPOS_16_20,72.4,72,72.4,31,93,127.6,-63,25,72.4,-23,486,11,145,564,72.4,-35,110,80,-77,14,72.4,-14,62,72.4,91,77,85,-53,16,2024-07-26 16:00:00
2024-07-26,2024-07-26,FCR,1,NEGPOS_20_24,91.8,72,91.8,31,93,127.6,-61,25,91.8,-23,486,5.68,145,564,91.8,-31,110,91.8,-76,14,91.8,-14,62,91.8,79,77,91.8,-50,20,2024-07-26 20:00:00
2024-07-27,2024-07-27,FCR,1,NEGPOS_00_04,30.33,72,30.33,20,93,120,-65,25,30.33,-24,486,8.96,145,564,30.33,6,110,40,-77,14,30.33,-14,62,30.33,58,77,30.33,-49,0,2024-07-27 00:00:00
2024-07-27,2024-07-27,FCR,1,NEGPOS_04_08,38,72,38,40,93,116.36,-65,25,38,-24,486,20,145,564,38,-53,110,40,-77,14,38,-13,62,36.8,100,77,48,-53,4,2024-07-27 04:00:00
2024-07-27,2024-07-27,FCR,1,NEGPOS_08_12,99.32,72,99.32,32,93,120,-65,25,99.32,-22,486,11,145,564,99.32,-12,110,99.32,-75,14,99.32,-12,62,99.32,61,77,142.56,-52,8,2024-07-27 08:00:00
2024-07-27,2024-07-27,FCR,1,NEGPOS_12_16,165.99,72,165.99,32,93,165.99,-63,25,165.99,-21,486,4.44,145,564,165.99,-20,110,165.99,-63,14,165.99,-13,62,165.99,46,77,165.99,-43,12,2024-07-27 12:00:00
2024-07-27,2024-07-27,FCR,1,NEGPOS_16_20,68.21,72,68.21,24,93,112.96,-65,25,68.21,-23,486,4.36,145,564,68.21,-31,110,68.21,-75,14,68.21,-14,62,68.21,96,77,72,-53,16,2024-07-27 16:00:00
2024-07-27,2024-07-27,FCR,1,NEGPOS_20_24,62.9,72,62.9,43,93,120,-65,25,62.9,-23,486,4.6,145,564,62.9,-28,110,62.9,-75,14,62.9,-14,62,62.9,70,77,76,-53,20,2024-07-27 20:00:00
2024-07-28,2024-07-28,FCR,1,NEGPOS_00_04,57.49,72,57.49,24,93,283.36,-65,25,57.49,-23,486,4.84,145,564,57.49,-4,110,57.49,-75,14,57.49,-12,62,57.49,65,77,57.49,-53,0,2024-07-28 00:00:00
2024-07-28,2024-07-28,FCR,1,NEGPOS_04_08,55.1,72,55.1,16,93,252.32,-65,25,55.1,-23,486,7.04,145,564,55.1,-12,110,55.1,-72,14,55.1,-13,62,55.1,73,77,55.1,-49,4,2024-07-28 04:00:00
2024-07-28,2024-07-28,FCR,1,NEGPOS_08_12,200,72,200,28,93,235.56,-65,25,200,-17,486,6.12,145,564,200,-56,110,200,-64,14,200,-14,62,200,81,77,200,-38,8,2024-07-28 08:00:00
2024-07-28,2024-07-28,FCR,1,NEGPOS_12_16,360,72,360,1,93,360,-64,25,360,-17,486,4.44,145,564,360,-47,110,360,-64,14,360,-14,62,296,96,77,360,-36,12,2024-07-28 12:00:00
2024-07-28,2024-07-28,FCR,1,NEGPOS_16_20,112.08,72,112.08,32,93,196.48,-65,25,112.08,-22,486,4.44,145,564,112.08,-26,110,112.08,-64,14,112.08,-8,62,112.08,52,77,112.08,-44,16,2024-07-28 16:00:00
2024-07-28,2024-07-28,FCR,1,NEGPOS_20_24,91.56,72,91.56,52,93,250.88,-65,25,91.56,-23,486,8.8,145,564,91.56,-45,110,91.56,-72,14,91.56,-14,62,91.56,75,77,91.56,-53,20,2024-07-28 20:00:00
2024-07-29,2024-07-29,FCR,1,NEGPOS_00_04,52.8,72,52.8,39,93,192.24,-65,25,52.8,-24,486,4.6,145,564,52.8,-56,110,52.8,-72,14,52.8,-11,62,52.8,88,77,52.8,-44,0,2024-07-29 00:00:00
2024-07-29,2024-07-29,FCR,1,NEGPOS_04_08,45.71,72,45.71,14,93,169.56,-65,25,45.71,-24,486,22.84,145,564,45.71,-9,110,45.71,-73,14,45.71,-13,62,45.71,69,77,45.71,-44,4,2024-07-29 04:00:00
2024-07-29,2024-07-29,FCR,1,NEGPOS_08_12,88,72,88,22,93,145.24,-65,25,88,-23,486,53.44,145,564,88,-53,110,88,-65,14,88,-13,62,68,100,77,112,-48,8,2024-07-29 08:00:00
2024-07-29,2024-07-29,FCR,1,NEGPOS_12_16,128,72,128,6,93,135.84,-65,25,128,-17,486,6,150,564,128,-49,110,128,-58,14,128,-7,62,128,93,77,128,-48,12,2024-07-29 12:00:00
2024-07-29,2024-07-29,FCR,1,NEGPOS_16_20,65.52,72,65.52,24,93,185.88,-65,25,65.52,-23,486,11,145,564,65.52,-37,110,65.52,-77,14,65.52,-14,62,65.52,91,77,65.52,-44,16,2024-07-29 16:00:00
2024-07-29,2024-07-29,FCR,1,NEGPOS_20_24,80,72,80,37,93,184.48,-65,25,80,-23,486,6,146,564,80,-22,110,80,-73,14,80,-14,62,80,59,77,80,-44,20,2024-07-29 20:00:00
2024-07-30,2024-07-30,FCR,1,NEGPOS_00_04,27.7,72,27.7,34,93,143.6,-61,25,27.7,-24,486,27.7,144,564,27.7,8,110,40,-77,14,27.7,-14,62,27.7,43,77,28,-53,0,2024-07-30 00:00:00
2024-07-30,2024-07-30,FCR,1,NEGPOS_04_08,53.64,72,53.64,32,93,143.6,-61,25,53.64,-23,486,53.64,99,564,53.64,24,110,53.64,-74,14,53.64,-13,62,53.64,65,77,53.64,-49,4,2024-07-30 04:00:00
2024-07-30,2024-07-30,FCR,1,NEGPOS_08_12,106.78,72,106.78,23,93,143.6,-63,25,106.78,-23,486,71.98,144,564,106.78,-58,110,106.78,-66,14,106.78,-8,62,64.1,100,77,106.78,-49,8,2024-07-30 08:00:00
2024-07-30,2024-07-30,FCR,1,NEGPOS_12_16,168,72,168,21,93,168,-63,25,168,-19,486,30,145,564,168,-78,110,168,-57,14,168,-8,62,114.7,100,77,168,-41,12,2024-07-30 12:00:00
2024-07-30,2024-07-30,FCR,1,NEGPOS_16_20,82.2,72,82.2,37,93,143.6,-64,25,82.2,-23,486,11,145,564,82.2,-34,110,82.2,-65,14,82.2,-14,62,82.2,62,77,82.2,-44,16,2024-07-30 16:00:00
2024-07-30,2024-07-30,FCR,1,NEGPOS_20_24,73.12,72,73.12,22,93,144.52,-64,25,73.12,-23,486,7.72,145,564,73.12,1,110,73.12,-72,14,73.12,-14,62,73.12,49,77,73.12,-44,20,2024-07-30 20:00:00
2024-07-31,2024-07-31,FCR,1,NEGPOS_00_04,25.92,72,25.92,34,93,121.6,-65,25,25.92,-24,486,11,145,564,25.92,1,110,25.92,-76,14,25.92,-14,62,25.92,42,77,25.92,-43,0,2024-07-31 00:00:00
2024-07-31,2024-07-31,FCR,1,NEGPOS_04_08,45,72,45,26,93,121.6,-65,25,45,-24,486,31.36,145,564,45,9,110,45,-73,14,45,-13,62,45,43,77,45,-48,4,2024-07-31 04:00:00
2024-07-31,2024-07-31,FCR,1,NEGPOS_08_12,92.72,72,92.72,36,93,121.6,-65,25,92.72,-23,486,11,145,564,92.72,-61,110,92.72,-66,14,92.72,-14,62,64.11,100,77,92.72,-52,8,2024-07-31 08:00:00
2024-07-31,2024-07-31,FCR,1,NEGPOS_12_16,128,72,128,36,93,128,-64,25,128,-19,486,40,145,564,128,-74,110,128,-61,14,128,-8,62,86,97,77,144,-52,12,2024-07-31 12:00:00
2024-07-31,2024-07-31,FCR,1,NEGPOS_16_20,79.2,72,79.2,34,93,121.6,-65,25,79.2,-23,486,7.4,145,564,79.2,-15,110,79.2,-76,14,79.2,-14,62,79.2,69,77,79.2,-53,16,2024-07-31 16:00:00
2024-07-31,2024-07-31,FCR,1,NEGPOS_20_24,50.42,72,50.42,35,93,121.6,-65,25,50.42,-24,486,6,146,564,50.42,16,110,50.42,-66,14,50.42,-14,62,50.42,25,77,52,-52,20,2024-07-31 20:00:00
2024-08-01,2024-08-01,FCR,1,NEGPOS_00_04,24.08,72,24.08,40,93,96.72,-65,25,24.08,-24,486,11,145,564,24.08,14,110,40,-77,14,24.08,-14,62,24.08,31,77,24.08,-50,0,2024-08-01 00:00:00
2024-08-01,2024-08-01,FCR,1,NEGPOS_04_08,50.28,72,50.28,22,93,70.15,-65,25,50.28,-24,486,50.28,144,564,50.28,22,110,50.28,-73,14,50.28,-14,62,50.28,38,77,50.28,-50,4,2024-08-01 04:00:00
2024-08-01,2024-08-01,FCR,1,NEGPOS_08_12,70,72,70,78,93,116.48,-65,25,70,-23,486,70,138,564,70,-35,110,70,-76,14,70,-12,62,70,47,77,72,-52,8,2024-08-01 08:00:00
2024-08-01,2024-08-01,FCR,1,NEGPOS_12_16,87,72,87,40,93,115.88,-65,25,87,-23,486,17.72,145,564,87,-76,110,87,-62,14,87,-12,62,80,100,77,116,-47,12,2024-08-01 12:00:00
2024-08-01,2024-08-01,FCR,1,NEGPOS_16_20,80,72,80,35,93,93.88,-65,25,80,-23,486,6.24,145,564,80,-14,110,80,-65,14,80,-14,62,80,46,77,80,-45,16,2024-08-01 16:00:00
2024-08-01,2024-08-01,FCR,1,NEGPOS_20_24,40.52,72,40.52,27,93,89,-65,25,40.52,-24,486,5.4,145,564,40.52,10,110,40.52,-75,14,40.52,-14,62,40.52,46,77,40.52,-50,20,2024-08-01 20:00:00
2024-08-02,2024-08-02,FCR,1,NEGPOS_00_04,24.04,72,24.04,35,93,121.6,-65,25,24.04,-24,486,8.32,145,564,24.04,60,110,40,-77,14,24.04,-14,62,24.04,-8,77,180,-52,0,2024-08-02 00:00:00
2024-08-02,2024-08-02,FCR,1,NEGPOS_04_08,44.88,72,44.88,12,93,60.66,-65,25,44.88,-24,486,44.88,136,564,44.88,80,110,44.88,-77,14,44.88,-13,62,44.88,-4,77,140,-45,4,2024-08-02 04:00:00
2024-08-02,2024-08-02,FCR,1,NEGPOS_08_12,63,72,63,47,93,121.6,-65,25,63,-23,486,33,145,564,63,-15,110,80,-77,14,63,-13,62,63,53,77,63,-52,8,2024-08-02 08:00:00
2024-08-02,2024-08-02,FCR,1,NEGPOS_12_16,80,72,80,23,93,121.6,-65,25,80,-23,486,63.8,145,564,80,-50,110,80,-64,14,80,-14,62,76,100,77,104,-52,12,2024-08-02 12:00:00
2024-08-02,2024-08-02,FCR,1,NEGPOS_16_20,61.92,72,61.92,27,93,90.11,-65,25,61.92,-23,486,11,145,564,61.92,26,110,80,-77,14,61.92,-14,62,61.92,31,77,76,-50,16,2024-08-02 16:00:00
